DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO111,2017,4364.22,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO111,2018,4720.96,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO111,2019,5188.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO112,2011,1455.94,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO112,2012,1461.23,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO112,2013,1468.58,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO112,2014,1530.17,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO112,2015,1683.3,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO112,2016,1816.02,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO112,2017,1957.2,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO112,2018,2079.87,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO112,2019,2295.47,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO113,2011,5235.45,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO113,2012,5758.72,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO113,2013,6251.4,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO113,2014,6732.4,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO113,2015,7010.04,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO113,2016,7981.9,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO113,2017,9420.54,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO113,2018,10113.25,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO113,2019,11203.2,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO114,2011,2098.67,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO114,2012,2192.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO114,2013,2286.87,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO114,2014,2447.49,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO114,2015,2704.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO114,2016,2775.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO114,2017,3172.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO114,2018,3405.22,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO114,2019,3787.89,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO115,2011,1576.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO115,2012,1598.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO115,2013,1771.55,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO115,2014,1827.44,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO115,2015,1933.79,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO115,2016,2064.9,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO115,2017,2369.88,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO115,2018,2531.02,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO115,2019,2933.86,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO116,2011,1053.87,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO116,2012,1105.82,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO116,2013,1210.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO116,2014,1296.27,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO116,2015,1362.17,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO116,2016,1436.66,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO116,2017,1658.22,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO116,2018,1786.76,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO116,2019,1934.35,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO12,2011,14594.31,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO12,2012,15054.63,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO12,2013,15871.05,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO12,2014,16549.97,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO12,2015,17662.18,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO12,2016,19187.79,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO12,2017,21192.39,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO12,2018,23245.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO12,2019,25073.25,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO12,2020,24568.16,p
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO121,2011,2187.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO121,2012,2249.2,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO121,2013,2327.43,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO121,2014,2468.69,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO121,2015,2626.99,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO121,2016,2806.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO121,2017,3176.06,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO121,2018,3470.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO121,2019,3631.67,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO122,2011,4169.13,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO122,2012,4514.52,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO122,2013,4787,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO122,2014,4994.72,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO122,2015,5271.11,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO122,2016,5836,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO122,2017,6334.45,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO122,2018,6926.73,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO122,2019,7411.79,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO123,2011,1024.38,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO123,2012,957.11,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO123,2013,1042.74,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO123,2014,1057.06,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO123,2015,1135.96,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO123,2016,1242.8,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO123,2017,1400.85,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO123,2018,1545.68,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO123,2019,1678.88,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO124,2011,1488.98,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO124,2012,1456.04,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO124,2013,1556.74,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO124,2014,1599.27,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO124,2015,1641.63,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO124,2016,1790,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO124,2017,2091.53,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO124,2018,2262.33,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO124,2019,2581.36,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO125,2011,2728.11,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO125,2012,2942.71,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO125,2013,3074.82,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO125,2014,3296.83,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO125,2015,3506.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO125,2016,3595.79,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO125,2017,3933.13,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO125,2018,4480.61,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO125,2019,4787.43,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO126,2011,2995.8,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO126,2012,2935.05,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO126,2013,3082.31,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO126,2014,3133.41,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO126,2015,3480.27,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO126,2016,3917.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO126,2017,4256.38,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO126,2018,4559.76,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO126,2019,4982.11,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO2,2011,27827.18,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO2,2012,28107.5,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO2,2013,30980.24,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO2,2014,32296.3,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO2,2015,33248.85,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO2,2016,34909.46,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO2,2017,38674.91,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO2,2018,42211.36,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO2,2019,44987.43,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO2,2020,44333.45,p
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO21,2011,13309.24,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO21,2012,13698.62,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO21,2013,14762.63,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO21,2014,15259.45,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO21,2015,16099.33,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO21,2016,17139.97,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO21,2017,19438.39,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO21,2018,21212.71,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO21,2019,23053.69,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO21,2020,22808.31,p
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO211,2011,2631.18,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO211,2012,2812.18,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO211,2013,2813.62,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO211,2014,2922.69,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO211,2015,3158.63,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO211,2016,3257.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO211,2017,3519.36,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO211,2018,3883.9,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO211,2019,4294.22,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO212,2011,1430,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO212,2012,1325.57,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO212,2013,1511.07,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO212,2014,1493.89,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO212,2015,1553.73,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO212,2016,1645.31,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO212,2017,1880.82,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO212,2018,2077.64,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO212,2019,2260.17,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO213,2011,3787.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO213,2012,3939.53,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO213,2013,4449.98,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO213,2014,4678.16,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO213,2015,4906.01,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO213,2016,5239.14,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO213,2017,6238.41,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO213,2018,6717.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO213,2019,7210.88,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO214,2011,1779.16,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO214,2012,1850.2,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO214,2013,1986.95,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO214,2014,2015.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO214,2015,2195.34,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO214,2016,2338.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO214,2017,2627.42,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO214,2018,2874.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO214,2019,3068.26,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO215,2011,2493.23,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO215,2012,2474.42,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO215,2013,2680.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO215,2014,2787.23,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO215,2015,2868,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO215,2016,3103.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO215,2017,3468.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO215,2018,3788.04,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO215,2019,4266.18,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO216,2011,1188.12,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO216,2012,1296.71,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO216,2013,1320.9,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO216,2014,1362.4,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO216,2015,1417.62,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO216,2016,1555.4,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO216,2017,1704.3,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO216,2018,1871.15,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO216,2019,1953.98,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO22,2011,14517.94,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO22,2012,14408.88,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO22,2013,16217.61,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO22,2014,17036.85,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO22,2015,17149.52,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO22,2016,17769.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO22,2017,19236.53,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO22,2018,20998.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO22,2019,21933.74,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO22,2020,21525.14,p
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO221,2011,1626.42,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO221,2012,1548.39,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO221,2013,1672.33,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO221,2014,1660.03,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO221,2015,1728.89,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),18/04/22 23:00:00,A,MIO_EUR,RO221,2016,1857.37,
